"","X","countries","type","amt_provided_developinginthousan","mobilizing_int_finflowsinusdthou","mobililizing_int_flows_coeff","dom_exp","gaps","needs","avail_resources","expected_funding_gap","int_pob","incl","eval","inc_pob","type_exp","sources","domestice_sources","international_sources","report_dom_exp","report_funding_gaps","prepare_fin_plans","newneeds","domexp_thousand","ln_newneeds","lndomexp_thousand","birdspeciesthreatened.x","mammalspeciesthreatened.x","landareasqkm","ln_landarea.x","politicalstabilityandabsenceofvi","governmenteffectivenessestimate","Price_Index_yr2011.x","terrestrialprotectedareasoftotal.x","terrestrialandmarineprotectedare.x","gdpconstant2010us","lnGDP","GDP_sq","CO2_Ems","GDP_CO2","Threatened_Species","yhat_exp","exp_domexp3","yhat_9","N9","manual_exp7","lnmanual_exp7","error","controlofcorruptionestimate","regulatoryqualityestimate","ruleoflawestimate","voiceandaccountabilityestimate","populationgrowthannual","average_co2emmkt","average_population_density.x","Gov.x","agriculturallandoflandarea","ln_average_co2emmkt","ln_manual_E12","manual_E12","oilrentsofgdp.x","yhat_N12","N_12","OR_Table9","countrycode.x","pc1","pc2","pc3","pc4","pc5","pc6","yhat_exp_pca","Exp_pca","manual_exp_pca","lnmanual_exp_pca","yhat","N_pca","biofin","dev","broad_region","new_domexp.x","ln_newdomexp.x","new_needs","constant.x","rishmanexp","ln_rishman.x","RishAbsDiff","ln_rishman2","ExtrapExpRishman","ln_ManualExtrapRishman","ManualExtrapRishman","ln_agland","ln_CO2ems","ln_popdnsty.x","ln_GDP2010","co2emissions.x","iso3c.x.x","aglandpercent.x","AvgCO2ReductionPercent.x","ln_CO2reduct","AvgAgGrowth.x","lnPriceIndex","aglandtimesgrowth","birdspeciesperlandarea","mlr1Exp","ln_Emily_Manual_Exp","Emily_Manual_Exp","mlr1Needs.x","countrycode.y","AverageGDPrate","GDP","birdspeciesthreatened.y","ln_landarea.y","Gov.y","average_population_density.y","mammalspeciesthreatened.y","Price_Index_yr2011.y","terrestrialprotectedareasoftotal.y","ln_popdnsty.y","constant.y","AvgCO2ReductionPercent.y","new_domexp.y","ln_newdomexp.y","AvgAgGrowth.y","GDPmultiplier","2030GDP","iso3c.x","aglandpercent.y","futureagland","growthmultiplier_agland","futureco2level","growthmultiplier_co2ems.x","iso3c.y","co2emissions.y","AvgCO2Growth","iso3c.y.y","co2ppp","futureco2levelppp","growthmultiplier_co2ems.y","ln_futureGDP","ln_futureAgLand","ln_futureco2ppp","futureGDP_sq","ln_rishman.y","ExpRishman","mlr1Expenditures","mlr1Needs.y","oilrentsofgdp.y","terrestrialandmarineprotectedare.y","RishmanNeeds"
"177",177,"Somalia","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,16,627340,13.34924,-2.77965,-2.23508,NA,0.83,0.827284,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,-1.70654,-2.35877,-2.38526,-1.96779,2.78686,605.055,20.3744,-5.152836,70.3016,6.405319,NA,NA,0,NA,NA,1,"SOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Africa",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4.25279455815933,NA,3.01427921084057,NA,608.722,"SOM",70.3366595466573,-0.251700397350252,NA,-0.00961270373706267,NA,-0.675788453041485,3.34746708324035e-05,NA,NA,NA,NA,"SOM",NA,4720727278.18833,21,13.34924,-5.152836,20.3744,16,NA,0.83,3.01427921084057,1,-0.251700397350252,NA,NA,-0.00961270373706267,NA,NA,"SOM",70.3366595466573,70.2420611025949,0.999903872962629,633.704744596441,1.0025170039735,"SOM",608.722,0.251700397350252,"SOM",NA,NA,NA,NA,4.2519472926121,NA,NA,NA,NA,NA,NA,0,0.827284,NA
"178",178,"South Africa","Developing",NA,NA,NA,978390,NA,1300000,913849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34e+09,9.78e+08,20.9856301014139,20.70142,54,30,1200000,14.00868,-0.211021,0.313665,84.7817,10.0421,11.1688,3.9e+11,26.68941,712.3248,0.784176,20.9292,84,20.2281,6.09e+08,20.21802,6.03e+08,9.78e+08,20.70142,0.4733238,0.007721,0.236793,0.04938,0.645668,1.46847,475995,43.66,0.2378267,79.837,13.07316,20.70142,9.78e+08,0.052539,20.33144,6.76e+08,1,"ZAF",3.280058,-0.7107686,3.189762,1.870822,0.9553403,-0.1964044,20.64447,9.24e+08,9.78e+08,20.70142,20.7777,1.06e+09,1,1,"Africa",978390000,20.7014189215164,1.3e+09,1,1026843283.72788,20.7497551600735,48453283.7278792,20.4239429799021,741320030.400599,20.7014189215164,978390000.000001,4.37998705614694,-0.243121794029875,3.7764323511218,26.6894125760701,489771.854,"ZAF",79.830020855831,-0.957125068047113,NA,-0.00455432304620296,4.44007971762249,-0.363603489039706,4.5e-05,868368806.494249,20.7014189215164,978390000.000001,1400456202.91176,"ZAF",0.0166516292753356,368288939768.322,54,14.00868,0.2378267,43.66,30,84.7817,10.0421,3.7764323511218,1,-0.957125068047113,978390000,20.7014189215164,-0.00455432304620296,1.01665162927534,449008547399.408,"ZAF",79.830020855831,79.7791358825488,0.999954456769538,570407.75331683,1.00957125068047,"ZAF",489771.854,0.957125068047113,"ZAF",0.685923245222782,0.35926270869761,0.960386482470858,26.8303077610318,4.37926201516451,-1.02370137901166,719.865414551682,20.467695922605,774474987.758928,947242208.321499,1356939990.57324,0.052539,11.1688,777660703.987366
"179",179,"South Sudan","Least_dev",0,NA,NA,160652,4700000,8e+06,3300000,4700000,NA,1,0,1,0,3,2e+05,0,0,0,0,8e+09,1.61e+08,22.8027073786262,18.89475,21,14,NA,NA,-2.46652,-2.30354,66.7441,15.501,15.5015,1.1e+10,23.12116,534.5881,0.063743,1.473812,35,NA,NA,NA,NA,1.61e+08,18.89475,NA,-1.6866,-1.84368,-1.90095,-1.76027,1.16462,1425.24,NA,-4.581429,NA,7.262096,18.89475,1.61e+08,22.9429,20.60215,8.86e+08,1,"SSD",NA,NA,NA,NA,NA,NA,NA,NA,1.61e+08,18.89475,19.08531,1.94e+08,0,0,"Africa",160652000,18.8947510928729,8e+09,1,NA,NA,NA,NA,NA,18.8947510928729,160652000,NA,-2.75289590489406,NA,23.1211611097448,1496.136,"SSD",NA,-6.05328311887575,NA,NA,4.20086590386067,NA,NA,NA,18.8947510928729,160652000,240295455.559517,"SSD",0,10999987792.8142,21,NA,-4.581429,NA,14,66.7441,15.501,NA,1,-6.05328311887575,160652000,18.8947510928729,NA,1,10999987792.8142,"SSD",NA,NA,NA,3831.39523766173,1.06053283118876,"SSD",1496.136,6.05328311887575,"SSD",0.0738030785797862,0.040348007117253,0.962962168844157,23.12116,NA,-3.21021327539289,534.5880397456,NA,NA,NA,NA,22.9429,15.5015,NA
"180",180,"Spain","Developed_Countries",NA,NA,NA,2100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06e+09,NA,21.44822,19,17,499571,13.1215,0.28908,1.09711,126.458,28.0504,15.0479,1.4e+12,27.96749,782.1807,0.194427,5.437636,36,20.40538,7.28e+08,20.38331,7.12e+08,2.06e+09,21.44822,1.042839,0.566929,0.890973,0.962094,1.03414,0.04444,289227,92.5987,1.805715,54.6632,12.57497,21.44822,2.06e+09,0.003816,20.94623,1.25e+09,1,"ESP",2.100173,1.509425,-0.8217253,0.8097547,-1.253851,-0.3463831,21.08636,1.44e+09,2.06e+09,21.44822,21.47725,2.13e+09,0,3,"Europe",2.1e+09,21.4652031816758,NA,1,794593214.283516,20.4933408615191,1305406785.71648,20.4142835033432,734193740.469631,21.4652031816758,2.1e+09,4.00119072251115,-1.63769850771108,4.5282751026767,27.9674933525498,233976.602,"ESP",52.5772474403069,3.50853201432448,1.25519772045822,-0.860347669273559,4.83991023722785,-47.0293567150344,3.80326319982545e-05,691368112.578632,21.4652031816758,2.1e+09,2950538812.3523,"ESP",0.00506442967445979,1419041949909.82,19,13.1215,1.805715,92.5987,17,126.458,28.0504,4.5282751026767,1,3.50853201432448,2.1e+09,21.4652031816758,-0.860347669273559,1.00506442967446,1507724776187.4,"ESP",52.5772474403069,46.5866334638029,0.991396523307264,132128.056797987,0.964914679856755,"ESP",233976.602,-3.50853201432448,"ESP",0.150148047221567,0.0497089981019985,0.933242928045935,28.0416228596979,3.84131366444571,-3.00156931393687,786.332612605534,20.3168565774934,666037529.483832,644542863.521777,932013388.692997,0.003816,15.0479,621342979.273798
"181",181,"Sri Lanka","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7e+07,NA,NA,NA,16,30,62710,11.04628,-0.099696,-0.072981,45.082,29.8613,3.37869,6.5e+10,24.89765,619.8931,0.082236,2.047483,46,17.02413,24700000,17.23061,30400000,24700000,17.02413,NA,-0.357228,-0.107622,0.011919,-0.22,1.02732,14225.5,327.982,-0.2446327,41.9463,9.562793,17.00307,24200000,0,17.27755,31900000,1,"LKA",-0.4052573,-0.2385675,-1.477912,0.2128869,0.0860378,0.2560026,17.18691,29100000,29100000,17.18691,17.4855,39300000,1,1,"Asia",NA,NA,NA,1,NA,17.1375088778227,NA,17.1706933903406,28650842.0133997,17.1706933903406,28650842.0133997,3.73639022878497,-2.49816211659045,5.79295872882951,24.897653106842,18393.672,"LKA",43.6931908786477,-4.33277673437382,NA,1.22271736609891,3.80848305375977,51.2884694535946,0.000255142720459257,27731227.6355503,17.138069687638,27731227.6355503,43291427.3583023,"LKA",0.0541217947550716,88900770857.6351,16,11.04628,-0.2446327,327.982,30,45.082,29.8613,5.79295872882951,1,-4.33277673437382,NA,NA,1.22271736609891,1.05412179475507,167338179610.258,"LKA",43.6931908786477,51.7971243313432,1.01222717366099,36257.7368657333,1.04332776734374,"LKA",18393.672,4.33277673437382,"LKA",0.0786865013305623,0.0418858722220155,0.961358693604535,25.8432826293649,3.9473346328855,-3.17280668738367,667.875257061236,17.4267959341608,37013598.6497868,50533330.5224564,77743869.1512316,0,3.37869,41393223.0404394
"182",182,"Sudan","Least_dev",0,NA,NA,7527,4488.83,8935.67,4446.5,4488.83,1,1,1,1,0,3,1272,4224,NA,NA,NA,8935670,7527000,16.0055616897744,15.83401,26,16,NA,NA,-2.1351,-1.51524,59.1857,2.28118,2.75328,6.7e+10,24.92796,621.4031,0.105717,2.635309,42,NA,NA,NA,NA,7527000,15.83401,NA,-1.47929,-1.52328,-1.1732,-1.80753,2.40112,14855,NA,-3.485029,NA,9.606092,15.83401,7527000,9.53296,16.75183,18800000,1,"SDN",NA,NA,NA,NA,NA,NA,NA,NA,7527000,15.83401,16.21818,11100000,0,0,"Africa",7527000,15.8340071140167,8935670,1,NA,NA,NA,NA,NA,15.8340071140167,7527000,NA,-2.24698956649317,NA,24.9279584563374,15364.73,"SDN",NA,-3.18502287117646,NA,NA,4.08067995865703,NA,NA,NA,15.8340071140167,7527000,12129490.9798509,"SDN",0.0288267164834894,40851536133.7642,26,NA,-3.485029,NA,16,59.1857,2.28118,NA,1,-3.18502287117646,7527000,15.8340071140167,NA,1.02882671648349,57453328380.8254,"SDN",NA,NA,NA,25374.153875169,1.03185022871176,"SDN",15364.73,3.18502287117646,"SDN",0.0919941880003221,0.0508563533400219,0.963632750199792,24.7742387748254,NA,-2.97875022151897,613.762906872062,NA,NA,NA,NA,9.53296,2.75328,NA
"183",183,"Suriname","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,156000,11.95761,0.174397,-0.426443,72.0551,14.5201,8.48312,4.4e+09,22.20487,493.0563,0.273678,6.076984,18,16.38243,1.3e+07,16.63228,16700000,1.3e+07,16.38243,NA,-0.27434,-0.607293,-0.140454,0.417845,1.02223,1999.33,3.46812,-0.5626384,0.507517,7.600567,15.57697,5820950,6.61582,16.2846,11800000,1,"SUR",-1.432971,-0.0165901,0.3879217,-1.153245,0.061658,1.007926,14.83205,2763626,2763626,14.83205,15.2796,4323614,0,1,"America",NA,NA,NA,1,NA,15.7302748353265,NA,15.8567841384511,7700410.04844711,15.8567841384511,7700410.04844711,-0.678225071090279,-1.29580304614423,1.24361266039578,22.2048703778706,1991.181,"SUR",0.557692307692308,-3.11805130650599,NA,2.02254909814999,4.2774311041181,1.02647805064579,5.76923076923077e-05,9467307.30450159,16.0633550851843,9467307.30450159,15171280.5201199,"SUR",0.016972169861822,3590753768.84422,9,11.95761,-0.5626384,3.46812,9,72.0551,14.5201,1.24361266039578,1,-3.11805130650599,NA,NA,2.02254909814999,1.01697216986182,4394347979.284,"SUR",0.557692307692308,0.738143909370513,1.0202254909815,3254.3622660675,1.03118051306506,"SUR",1991.181,3.11805130650599,"SUR",0.224678035392919,0.144372970817713,0.972736763182352,22.2035850019661,-0.30361647424449,-1.9353552527471,492.999186939535,15.7015830305348,6593421.91565258,9503144.79127411,15227309.0848539,6.61582,8.48312,11777264.4730965
"184",184,"Sweden","Developed_Countries",NA,NA,NA,771341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.71e+08,NA,20.46364,11,1,408713,12.92077,0.98567,1.8124,175.094,14.7447,14.2664,5.1e+11,26.95768,726.7163,0.120642,3.252228,12,21.09886,1.46e+09,21.02992,1.36e+09,7.71e+08,20.46364,-0.6352215,2.17297,1.81581,1.97619,1.58567,1.17869,47654.7,23.4071,4.082053,7.5184,10.77174,20.46364,7.71e+08,0,19.83357,4.11e+08,1,"SWE",1.324126,3.179834,-1.013359,-0.5082112,-1.569927,-0.2951742,20.00059,4.85e+08,7.71e+08,20.46364,20.55496,8.45e+08,0,3,"Europe",771341000,20.4636411164991,NA,1,783345111.435126,20.479083912196,12004111.4351263,20.5135126200695,810784309.167065,20.4636411164991,771341000,2.01735334936641,-2.11492779661057,3.1530393951449,26.9576765626648,43420.947,"SWE",7.44273403550122,1.9127278889179,0.648530437223979,-0.34867432348584,5.16532297257107,-2.62147303369594,2.69137512141772e-05,750643496.104948,20.4636411164991,771341000,1110498476.36237,"SWE",0.0176706468782257,556086488936.559,11,12.92077,4.082053,23.4071,1,175.094,14.7447,3.1530393951449,1,1.9127278889179,771341000,20.4636411164991,-0.34867432348584,1.01767064687823,686166199770.606,"SWE",7.44273403550122,7.08754170937802,0.996513256765142,31878.787650792,0.980872721110821,"SWE",43420.947,-1.9127278889179,"SWE",0.0951880253719969,0.0357911989099187,0.9406967000753,27.2543857090468,1.95833855395762,-3.33005325630428,742.801540377497,20.6091906582647,892190879.626956,908285308.690183,1302464564.14634,0,14.2664,658417099.854085
"185",185,"Switzerland","Developed_Countries",71735.8,72998.5,1.5,944710,90644.3,1300000,1200000,135967,1,1,1,1,2,4,105091,0,1,1,1,1.3e+09,9.45e+08,20.9856301014139,20.66639,9,3,39516.1,10.58446,1.32994,2.04296,209.63,9.66012,9.66029,6.1e+11,27.13672,736.4018,0.093395,2.534435,12,19.84684,4.16e+08,19.86253,4.23e+08,9.45e+08,20.66639,0.8195477,2.05502,1.82475,1.94935,1.56434,1.02925,39017.3,202.572,4.265937,38.7529,10.57176,20.66639,9.45e+08,0,19.99617,4.83e+08,1,"CHE",1.213389,3.801487,-1.040412,0.3101672,-1.785856,-1.347571,20.65471,9.34e+08,9.45e+08,20.66639,20.74488,1.02e+09,0,3,"Europe",944710000,20.6663885600544,1.3e+09,1,483367858.540779,19.9962885336234,461342141.459221,19.968943591457,470329274.519045,20.6663885600544,944709999.999999,3.65720559170876,-2.37091746837087,5.31109537890725,27.1367247941138,35305.876,"CHE",38.3634460279084,1.12703800599695,0.119592957645149,-0.200872082054185,5.34534407197579,-7.78437570863762,0.000227755269371218,734803754.707503,20.6663885600544,944709999.999999,1353400755.97949,"CHE",0.0159468242560296,705140354166.312,9,10.58446,4.265937,202.572,3,209.63,9.66012,5.31109537890725,1,1.12703800599695,944710000,20.6663885600544,-0.200872082054185,1.01594682425603,852564597424.965,"CHE",38.3634460279084,37.2985594695115,0.997991279179458,29450.1633301436,0.988729619940031,"CHE",35305.876,-1.12703800599695,"CHE",0.0696512870624425,0.0240500193323924,0.935700028570491,27.4715148173389,3.61895470578366,-3.72761947858901,754.684126359271,20.0130610780406,491543539.238714,905747830.594035,1298914330.91206,0,9.66029,358031800.30964
"186",186,"Syrian Arab Republic","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,14,183632,12.12069,-1.81843,-1.14572,NA,0.686869,0.662846,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,-1.30819,-1.40899,-1.21702,-1.83489,-0.635024,53383.4,105.32,-3.072047,75.748,10.88525,NA,NA,22.5926,NA,NA,1,"SYR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Asia",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4.32741204140066,NA,4.65700333462811,NA,30703.791,"SYR",75.8100528236127,4.15892209847269,1.42525592975407,0.0316714095914044,NA,2.3990459337297,9.25764572623508e-05,NA,NA,NA,NA,"SYR",NA,NA,17,12.12069,-3.072047,105.32,14,NA,0.686869,4.65700333462811,1,4.15892209847269,NA,NA,0.0316714095914044,NA,NA,"SYR",75.8100528236127,76.1468872688452,1.00031671409591,15560.3382280595,0.958410779015273,"SYR",30703.791,-4.15892209847269,"SYR",NA,NA,NA,NA,4.33266420219376,NA,NA,NA,NA,NA,NA,22.5926,0.662846,NA
"187",187,"Tajikistan","Trans_Countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,7,139510,11.84589,-0.750301,-0.974056,48.6628,22.2791,22.2786,6.7e+09,22.62537,511.9075,0.190296,4.305518,22,15.55026,5667506,15.85636,7697156,5667506,15.55026,NA,-1.22911,-1.04849,-1.1703,-1.63371,2.42963,3083.13,56.8496,-2.334846,33.9609,8.033701,15.22489,4093433,0.073576,15.44971,5125363,1,"TJK",-1.528122,-1.146496,-0.2826135,0.0940553,-0.0968433,0.4971584,15.47996,5282762,5282762,15.47996,15.88652,7932860,0,2,"Asia",NA,NA,NA,1,NA,15.4023256990261,NA,15.4681099726612,5220532.53399073,15.4681099726612,5220532.53399073,3.52520986285877,-1.65917452434393,4.04040918411199,22.6253733633433,5188.805,"TJK",34.1379061892067,-8.86929622728728,NA,0.0908114714630985,3.88491487782895,3.08403930121114,0.000107519174252742,5002576.54559442,15.4254636467911,5002576.54559442,8142053.12162087,"TJK",0.0682869465932982,7522947810.12326,15,11.84589,-2.334846,56.8496,7,48.6628,22.2791,4.04040918411199,1,-8.86929622728728,NA,NA,0.0908114714630985,1.0682869465933,16620462710.3636,"TJK",34.1379061892067,34.5744932929511,1.00090811471463,20209.4268822761,1.08869296227287,"TJK",5188.805,8.86929622728728,"TJK",0.230599119577394,0.222335218684512,0.997721689746856,23.5339004665616,3.54311622214195,-1.50356904193019,553.844471170028,15.5058004732609,5421052.1232652,5870504.95657422,9517526.6131006,0.073576,22.2786,7822483.72654377
"188",188,"Tanzania","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,41,885800,13.69425,-0.515054,-0.638597,42.8566,38.1371,30.928,3.7e+10,24.33418,592.1525,0.081005,1.971191,90,17.88812,58700000,18.0362,68100000,58700000,17.88812,NA,-0.572051,-0.466805,-0.428718,-0.256128,2.99645,7941.09,53.5099,-1.154125,43.036,8.979806,18.19659,79900000,0,18.48089,1.06e+08,1,"TZA",0.225426,-1.414007,-2.08935,0.3948046,0.2704374,1.231351,17.70274,48800000,48800000,17.70274,17.9687,63600000,1,0,"Africa",NA,NA,NA,1,NA,18.3026252909933,NA,18.2285347055579,82518635.0801949,18.2285347055579,82518635.0801949,3.76203697473166,-2.51324439781976,3.9798666835119,24.3341837495906,11562.051,"TZA",44.7617972454279,-10.643461846464,NA,1.16169975179273,3.757859658854,49.9949105181518,5.53172273650937e-05,97716385.8235992,18.3975798186473,97716385.8235992,147939248.178046,"TZA",0.0620334497412831,58001200572.3965,49,13.69425,-1.154125,53.5099,41,42.8566,38.1371,3.9798666835119,1,-10.643461846464,NA,NA,1.16169975179273,1.06203344974128,119425021692.757,"TZA",44.7617972454279,52.6178581930274,1.01161699751793,58323.9556630777,1.10643461846464,"TZA",11562.051,10.643461846464,"TZA",0.0889303395729831,0.120543304933263,1.01919156680484,25.5059545778658,3.96305557149654,-2.11574621357236,650.553718928152,18.5694779803428,116043767.082209,183669444.115104,273829755.577524,0,30.928,228286660.11543
"189",189,"Thailand","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,59,510890,13.14391,-0.875048,0.353008,52.3155,18.8094,12.5098,3.6e+11,26.60937,708.0585,0.311766,8.295897,121,19.35649,2.55e+08,19.40532,2.68e+08,2.55e+08,19.35649,NA,-0.423469,0.197156,-0.055389,-0.984341,0.373347,277521,132.627,-0.2820094,41.4338,12.53365,19.23198,2.25e+08,1.26929,19.55043,3.09e+08,1,"THA",2.320204,-1.248157,-0.6019413,0.1482761,1.033325,0.183285,19.44427,2.78e+08,2.78e+08,19.44427,19.60007,3.25e+08,1,1,"Asia",NA,NA,NA,1,NA,19.2551120833143,NA,19.1840760861735,214554873.938721,19.1840760861735,214554873.938721,3.72409697285834,-1.16550237256336,4.88754067693354,26.6093698683966,316212.744,"THA",43.2774178394566,-2.69632718522229,NA,1.1714115392614,3.95729269427563,48.5360314354491,0.000121356847853745,298404595.292992,19.5139608259507,298404595.292992,439661082.368969,"THA",0.0317697845438737,504992757704.997,62,13.14391,-0.2820094,132.627,59,52.3155,18.8094,4.88754067693354,1,-2.69632718522229,NA,NA,1.1714115392614,1.03176978454387,734985572797.926,"THA",43.2774178394566,50.941375879674,1.01171411539261,484014.038538223,1.02696327185222,"THA",316212.744,2.69632718522229,"THA",0.294397733378453,0.190826921010546,0.973266048822047,27.3231167071202,3.93067547899562,-1.65638843447786,746.552706590913,19.5111622684119,297570660.314996,559186548.942083,811388865.995446,1.26929,12.5098,516415216.52244
"190",190,"Timor","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,14870,9.607101,-0.018488,-1.04405,66.6383,13.055,4.4227,3.9e+09,22.08424,487.7137,0.028494,0.6292684,11,14.47675,1937187,14.85541,2828932,1937187,14.47675,NA,-0.514505,-0.871533,-1.13936,0.247099,1.89591,275.025,76.4402,-1.642235,25.4998,5.616862,13.90335,1091811,35.7673,17.2936,32400000,1,"TLS",-2.362846,-0.8674466,-0.2702739,-2.862323,-1.428111,0.2185465,13.74635,933175.3,933175.3,13.74635,14.26257,1563712,0,0,"Asia",NA,NA,NA,1,NA,14.1036463300591,NA,14.2745158481495,1582499.07447357,14.2745158481495,1582499.07447357,3.23867060899637,-3.5580617401871,4.33650873579984,22.084242390082,469.376,"TLS",25.5548083389375,-11.0834380580043,NA,-0.117934232188314,4.19927948732911,-3.00729933395556,0.000403496973772697,2650862.05404325,14.7903954484753,2650862.05404325,4381692.45682935,"TLS",0,2.581e+09,6,9.607101,-1.642235,76.4402,5,66.6383,13.055,4.33650873579984,1,-11.0834380580043,NA,NA,-0.117934232188314,1,2.581e+09,"TLS",25.5548083389375,25.136097392866,0.998820657678117,2522.95720757361,1.11083438058004,"TLS",469.376,11.0834380580043,"TLS",0.0584924529438772,0.164659905024768,1.06682455104787,21.6714427576829,3.22430495614237,-1.80387311390804,469.651431199526,13.9440452562019,1137160.87808508,2610007.34418747,4315794.04215619,35.7673,4.4227,16989781.8521793
"191",191,"Togo","Least_dev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,54390,10.90394,-0.486889,-1.13878,58.772,27.6208,21.7912,4e+09,22.10956,488.8326,0.272782,6.03109,26,14.98021,3204948,15.32484,4523695,3204948,14.98021,NA,-0.746608,-0.77437,-0.719321,-0.676054,2.52121,2218.53,124.913,-1.739096,67.5007,7.704602,15.63412,6163312,0,15.89729,8018712,1,"TGO",-1.604545,-1.177347,0.183152,1.210932,0.0133741,0.4159536,15.79588,7245394,7245394,15.79588,16.18246,10700000,0,0,"Africa",NA,NA,NA,1,NA,15.8521607811573,NA,15.7568729426397,6968237.92729469,15.7568729426397,6968237.92729469,4.21213796819508,-1.29908233759446,4.82761749498186,22.1095601980663,2621.905,"TGO",70.2334988049274,-8.1880137688955,NA,1.56109011559531,4.0736655510137,105.374675565764,0.00023901452472881,13932363.7327787,16.4497250178489,13932363.7327787,22117471.6855699,"TGO",0.0556759726173986,5358722982.70893,13,10.90394,-1.739096,124.913,13,58.772,27.6208,4.82761749498186,1,-8.1880137688955,NA,NA,1.56109011559531,1.0556759726174,10266654602.4823,"TGO",70.2334988049274,87.2423301979373,1.01561090115595,9235.98701695502,1.08188013768895,"TGO",2621.905,8.1880137688955,"TGO",0.244174192828811,0.297912105749059,1.01250989092363,23.0521670631742,4.46868965117774,-1.21095678313301,531.402406308496,16.0601328537963,9436850.54545928,22091150.6670196,34678096.9623436,0,21.7912,13760093.5564738
"192",192,"Tonga","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,720,6.579251,0.86418,-0.151989,NA,15.9152,1.52165,3.8e+08,19.75568,390.287,0.234168,4.626148,7,NA,NA,NA,NA,NA,NA,NA,-0.29178,-0.395391,0.121067,0.626634,0.278881,117.344,142.281,0.0595575,44.697,4.76511,13.1596,518967.9,0,13.56909,781593.4,1,"TON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Oceania",NA,NA,NA,1,NA,13.4374664548625,NA,13.4746588715625,711164.375732545,13.4746588715625,711164.375732545,3.79990638527331,-1.45171647250838,4.95780397545027,19.7556818106847,121.011,"TON",45.8333333333333,-1.36589917930296,NA,0.635080645161272,NA,28.3861995967734,0.00694444444444444,2694356.88301805,14.8066701004593,2694356.88301805,4451822.20803188,"TON",0.0197223426179571,450353313.884584,5,6.579251,0.0595575,142.281,2,NA,15.9152,4.95780397545027,1,-1.36589917930296,NA,NA,0.635080645161272,1.01972234261796,569293968.95207,"TON",45.8333333333333,50.081004236853,1.00635080645161,150.347040950257,1.01365899179303,"TON",121.011,1.36589917930296,"TON",0.215158798526006,0.17167510917014,0.985988305320328,20.1599075000694,3.91364177924361,-1.76215148856391,406.421870411356,13.3479453469324,626525.87098342,2695343.72926858,4453413.04774724,0,1.52165,683579.367894981
